Game,Team,Stat,Data
360423125,STL,CS," Piscotty (1, 2nd base by Vargas/Norris)"
360423103,LAA,CS," Choi (1, 2nd base by Hernández)"
360423103,LAA,Picked Off, Choi (1st base by Hernandez)
360423126,MIA,CS," Ozuna (1, 2nd base by Peavy/Posey)"
360423126,SF,CS," Span 2 (3, 2nd base by Fernández/Mathis, 2nd base by Breslow/Mathis)"
360424110,TB,SB," Forsythe (2, 2nd base off Pineda/McCann)"
360424114,OAK,SB," Reddick (1, 2nd base off Hutchison/Thole)"
360424114,OAK,CS," Alonso (1, 2nd base by Hutchison/Thole)"
360424114,TOR,SB," Pillar (2, 3rd base off Surkamp/Vogt)"
360424106,CLE,CS," Naquin (1, 2nd base by Boyd/Saltalamacchia)"
360424106,DET,CS," J.D. Martinez (1, 2nd base by Carrasco/Pérez)"
360424117,CHC,SB," Heyward (4, 2nd base off Simon/Barnhart)"
360424117,CHC,CS," Heyward (1, 2nd base by Simon/Barnhart)"
360424115,NYM,CS," Cabrera (1, 2nd base by Blair/Pierzynski)"
360424120,MIN,SB," Núñez (4, 2nd base off Petit/Lobatón)"
360424120,WSH,SB," Espinosa (1, 2nd base off Tonkin/Murphy)"
360424104,TEX,SB," Odor (4, 2nd base off Latos/Navarro); Desmond (4, 2nd base off Latos/Navarro)"
360424108,PHI,CS," Galvis (1, 2nd base by Blazek/Maldonado)"
360424108,MIL,SB," Braun (1, 2nd base off Eickhoff/Rupp); Nieuwenhuis (1, 3rd base off Eickhoff/Rupp)"
360424103,SEA,SB," Aoki (1, 2nd base off Rasmus/Soto)"
360424126,MIA,SB," Gordon 2 (6, 3rd base off Cain/Brown, 2nd base off Cain/Brown)"
360424126,MIA,CS," Yelich (2, 2nd base by Cain/Brown)"
360424127,COL,SB," Parra (4, 3rd base off Báez/Grandal); LeMahieu (3, 2nd base off Báez/Grandal)"
360424129,ARI,SB," Castillo (1, 2nd base off Watson/Stewart)"
360424125,STL,SB," Grichuk (2, 2nd base off Rea/Bethancourt); Díaz (1, 2nd base off Rea/Bethancourt)"
360424118,BOS,SB," Ramírez (2, 2nd base off Devenski/Castro); Betts (4, 2nd base off Devenski/Castro)"
360424118,HOU,SB," Altuve 2 (9, 3rd base off Owens/Hanigan, 2nd base off Barnes/Hanigan)"
360425114,CHW,SB," Rollins (1, 3rd base off Venditte/Thole)"
360425114,CHW,CS," Frazier (1, 2nd base by Stroman)"
360425106,DET,SB," Castellanos (1, 2nd base off Graveman/Vogt)"
360425115,BOS,SB," Bogaerts (3, 2nd base off Teherán/Pierzynski)"
360425115,BOS,CS," Shaw (1, 3rd base by Teherán/Pierzynski)"
360425115,ATL,CS," Peterson (1, 2nd base by Porcello/Vázquez)"
360425121,CIN,SB," Phillips (3, 3rd base off Syndergaard/d'Arnaud); Hamilton 2 (4, 2nd base off Syndergaard/d'Arnaud, 3rd base off Syndergaard/d'Arnaud); Suárez (4, 2nd base off Syndergaard/d'Arnaud); De Jesús (2, 2nd base off Syndergaard/d'Arnaud)"
360425109,CLE,SB," Davis (6, 2nd base off Milone/Suzuki)"
360425127,PIT,SB," Marte (6, 2nd base off Bettis/Hundley)"
360425127,COL,SB," Parra (5, 2nd base off Locke/Cervelli)"
360425129,ARI,CS," Goldschmidt (1, 2nd base by García/Molina)"
360425103,LAA,CS," Ortega (1, 2nd base by Kennedy/Pérez)"
360425112,HOU,SB," Correa (3, 2nd base off Peralta/Iannetta)"
360425112,HOU,CS," Gómez (2, 2nd base by Cishek/Iannetta)"
360425126,SD,SB," Upton Jr. (6, 2nd base off Strickland/Posey); Jankowski (2, 2nd base off Casilla/Posey)"
360426120,WSH,SB," Taylor (3, 2nd base off D. Hernandez/Rupp)"
360426114,TOR,CS," Bautista (1, 2nd base by Sale/Navarro)"
360426106,OAK,SB," Reddick (2, 2nd base off Pelfrey/Saltalamacchia)"
360426115,BOS,SB," Bogaerts 2 (5, 2nd base off Wisler/Flowers, 3rd base off Cervenka/Flowers); Betts (5, 2nd base off Withrow/Flowers)"
360426121,CIN,CS," Duvall (1, 2nd base by Colón/Plawecki); Holt (1, 3rd base by Colón)"
360426121,CIN,Picked Off, Holt (2nd base by Colon)
360426121,NYM,CS," Wright (1, 2nd base by Cingrani); Granderson (1, 2nd base by Finnegan)"
360426121,NYM,Picked Off, Granderson (1st base by Finnegan); Wright (1st base by Cingrani)
360426130,BAL,Picked Off, Jones (1st base by Odorizzi)
360426130,TB,SB," Morrison (1, 3rd base off Jiménez/Joseph); Miller (1, 2nd base off Jiménez/Joseph)"
360426116,CHC,SB," Báez (2, 2nd base off Boyer/Lucroy)"
360426109,MIN,SB," Mauer (1, 2nd base off Otero/Gomes)"
360426109,MIN,CS," D. Santana (2, 2nd base by Allen/Gomes)"
360426127,PIT,SB," Cervelli (1, 2nd base off De La Rosa/Wolters)"
360426103,LAA,CS," Cron (1, 3rd base by Soria)"
360426126,SD,CS," Jankowski (1, 2nd base by Cueto/Posey); Upton Jr. (3, 2nd base by Cueto/Posey)"
360427120,WSH,SB," Harper (4, 2nd base off Hellickson/Ruiz)"
360427114,CHW,SB," Eaton (2, 2nd base off Chavez/Martin)"
360427102,BOS,SB," Ramírez (3, 2nd base off Norris/Pierzynski)"
360427106,DET,SB," Iglesias (2, 2nd base off Hendriks/Phegley)"
360427121,CIN,CS," De Jesús (1, 2nd base by Harvey)"
360427121,NYM,SB," De Aza (2, 2nd base off Moscot/Mesoraco)"
360427109,CLE,SB," Santana (2, 2nd base off Berríos/Suzuki); Brantley (1, 3rd base off Tonkin/Suzuki)"
360427109,MIN,SB," Núñez (5, 2nd base off McAllister/Gomes); D. Santana (2, 2nd base off Allen/Gomes)"
360427127,PIT,SB," Marte (7, 2nd base off Gray/Hundley)"
360427127,COL,SB," LeMahieu (4, 2nd base off Melancon/Cervelli)"
360427129,STL,SB," Piscotty (1, 2nd base off Burgos/Castillo)"
360427103,KC,SB," Orlando (1, 2nd base off Tropeano/Pérez); Dyson (3, 2nd base off Salas/Pérez)"
360427103,KC,Picked Off, Dyson (1st base by Tropeano)
360427103,LAA,CS," Ortega (2, 2nd base by Hochevar/Pérez)"
360428106,OAK,SB," Burns 2 (6, 3rd base off Sánchez/Saltalamacchia, 2nd base off Sánchez/Saltalamacchia); Coghlan (1, 2nd base off Sánchez/Saltalamacchia)"
360428116,MIL,SB," Villar 3 (5, 3rd base off Arrieta/Ross, 2nd base off Arrieta/Ross 2); Braun (2, 2nd base off Arrieta/Ross); Pérez (1, 2nd base off Cahill/Ross)"
360428120,PHI,SB," C. Hernández (2, 2nd base off Roark/Severino)"
360428120,PHI,CS," Herrera (1, 2nd base by Roark/Severino)"
360428120,WSH,SB," Harper (5, 2nd base off Nola/Rupp); den Dekker (1, 2nd base off Nola/Rupp)"
360428101,CHW,SB," Eaton (3, 3rd base off Givens/Joseph); Rollins (2, 2nd base off Givens/Joseph)"
360428102,ATL,SB," Stubbs (4, 2nd base off Hembree/Vázquez)"
360428102,ATL,CS," Smith 2 (4, 2nd base by Buchholz/Vázquez, 3rd base by Layne/Vázquez)"
360428129,ARI,SB," Owings (5, 2nd base off Wacha/Molina); Segura (4, 3rd base off Siegrist/Molina)"
360429116,ATL,CS," Castro (1, 2nd base by Lester/Ross)"
360429122,PHI,Picked Off, Herrera (1st base by Shaw)
360429123,PIT,CS," Marte (1, 3rd base by Straily)"
360429123,PIT,Picked Off, Marte (2nd base by Straily)
360429102,NYY,CS," Ellsbury (3, 2nd base by Owens/Hanigan)"
360429121,SF,CS," Belt (3, 2nd base by Matz/Plawecki)"
360429130,TB,SB," Forsythe (3, 2nd base off Sanchez/Martin)"
360429113,TEX,CS," Desmond (1, 2nd base by Santiago)"
360429113,TEX,Picked Off, Desmond (1st base by Santiago)
360429108,MIA,SB," Suzuki (2, 2nd base off Davies/Lucroy)"
360429109,DET,SB," Kinsler (2, 2nd base off Hughes/Suzuki)"
360429124,WSH,SB," Rendon (1, 2nd base off Leake/Fryer)"
360429124,WSH,CS," Harper (1, 2nd base by Bowman/Fryer)"
360429129,ARI,CS," Tomás (1, 2nd base by Chatwood/Hundley)"
360429111,HOU,SB," Correa (4, 2nd base off Manaea/Vogt)"
360429111,HOU,CS," Springer (4, 2nd base by Manaea/Vogt)"
360429111,OAK,SB," Burns (7, 2nd base off Giles/Kratz)"
360429111,OAK,CS," Burns (1, 2nd base by Fiers/Kratz); Crisp (2, 2nd base by Fiers)"
360429112,KC,SB," Escobar 2 (6, 2nd base off Hernández/Iannetta 2); Dyson (4, 2nd base off Hernández/Iannetta); Hosmer (3, 2nd base off Cishek/Iannetta)"
360429112,KC,CS," Cain (1, 2nd base by Hernández/Iannetta)"
360429112,SEA,CS," Aoki (3, 2nd base by Hochevar/Pérez)"
360429119,SD,CS," Jankowski (2, 2nd base by Jansen/Grandal)"
360430109,DET,SB," Romine (1, 2nd base off Tonkin/Murphy)"
360430109,MIN,CS," D. Santana (3, 2nd base by Lowe/Saltalamacchia)"
360430130,TB,SB," Kiermaier (3, 2nd base off Happ/Thole)"
360430101,CHW,SB," Lawrie (2, 2nd base off Givens/Wieters)"
360430122,CLE,SB," Chisenhall (1, 2nd base off Eickhoff/Rupp); Lindor (4, 2nd base off Araujo/Rupp); Davis (7, 2nd base off Gómez/Rupp)"
360430102,BOS,SB," Betts (6, 2nd base off Yates/McCann)"
360430129,COL,CS," Parra (2, 3rd base by Greinke)"
360430119,SD,SB," Ramírez (2, 3rd base off Coleman/Grandal); Myers (3, 2nd base off Blanton/Grandal)"
360430112,SEA,CS," Marte (1, 2nd base by Gee/Pérez)"
360501121,SF,SB," Crawford (1, 2nd base off Syndergaard/Plawecki); Duffy 2 (2, 2nd base off Syndergaard/Plawecki 2); Tomlinson (1, 2nd base off Bastardo/Plawecki)"
360501130,TOR,CS," Carrera (1, 2nd base by Odorizzi/Conger); Pillar (1, 2nd base by Webb)"
360501123,CIN,SB," Hamilton (5, 3rd base off Locke/Stewart); Votto (1, 2nd base off Locke/Stewart)"
360501123,CIN,CS," Holt (2, Home by Hughes)"
360501123,PIT,SB," Harrison (5, 2nd base off Wood/Barnhart)"
360501108,MIL,SB," Villar (6, 2nd base off Koehler/Realmuto); Nieuwenhuis (2, 2nd base off Koehler/Realmuto)"
360501109,DET,SB," Upton (1, 2nd base off Nolasco/Suzuki); Iglesias (3, 2nd base off Jepsen/Suzuki)"
360501109,MIN,SB," D. Santana (3, 2nd base off Pelfrey/Saltalamacchia)"
360501116,ATL,SB," Smith (3, 2nd base off Rondón/Federowicz)"
360501116,CHC,SB," Fowler (3, 3rd base off Teherán/Flowers); Rizzo (2, 2nd base off Teherán/Flowers)"
360501122,CLE,CS," Ramírez (1, 2nd base by Velasquez/Rupp)"
360501122,CLE,Picked Off, Davis (1st base by D. Hernandez)
360501122,PHI,CS," Blanco (1, Home by Manship/Gomes)"
360501113,LAA,SB," Calhoun (1, 2nd base off Hamels/Holaday)"
360501113,TEX,SB," DeShields (3, 2nd base off Richards/Soto); Desmond (5, 2nd base off Mahle/Soto)"
360501113,TEX,CS," Odor (1, 2nd base by Salas/Soto)"
360501111,HOU,SB," González (2, 2nd base off Hill/Vogt)"
360501112,KC,SB," Cain (3, 2nd base off Walker/Iannetta); Gordon (2, 2nd base off Nuño/Iannetta)"
360501112,KC,CS," Escobar (1, 2nd base by Montgomery/Iannetta)"
360501129,COL,SB," Blackmon (2, 2nd base off Miller/Herrmann)"
360501102,BOS,SB," Bradley Jr. (2, 3rd base off Nova/Romine)"
360502123,CHC,SB," Fowler 2 (5, 2nd base off Cole/Cervelli 2); Russell (1, 2nd base off Cole/Cervelli)"
360502123,CHC,CS," Szczur (1, Home by Schugel)"
360502123,PIT,CS," Marte (2, 2nd base by Warren/Ross)"
360502117,SF,SB," Tomlinson (2, 2nd base off Finnegan/Barnhart)"
360502117,CIN,SB," Schebler (1, 2nd base off Cueto/Posey)"
360502121,NYM,SB," Walker (1, 2nd base off Ogando/Pierzynski)"
360502108,LAA,SB," Trout (2, 2nd base off Nelson/Lucroy)"
360502108,MIL,SB," Villar (7, 2nd base off Achter/Soto)"
360502108,MIL,CS," Presley (1, 2nd base by Achter/Soto)"
360502108,MIL,Picked Off, Braun (1st base by Weaver)
360502107,WSH,SB," Taylor (4, 3rd base off Vólquez/Pérez)"
360502107,WSH,CS," Harper (2, 2nd base by Vólquez/Pérez)"
360502107,KC,CS," Cain (2, 3rd base by Gonzalez/Lobatón)"
360502111,SEA,SB," Aoki (2, 3rd base off Rzepczynski/Vogt)"
360502111,OAK,SB," Ladendorf (1, 2nd base off Cishek/Iannetta)"
360502125,COL,SB," LeMahieu (5, 2nd base off Shields/Norris)"
360502125,COL,CS," LeMahieu (2, 3rd base by Shields/Norris)"
360503105,DET,Picked Off, Upton (1st base by Gomes)
360503114,TEX,SB," Andrus (1, 2nd base off Chavez/Martin)"
360503117,SF,SB," Tomlinson (3, 2nd base off Lamb/Barnhart); Span (4, 2nd base off Lamb/Barnhart); Crawford (2, 2nd base off Lamb/Barnhart); Blanco (1, 2nd base off Cotham/Barnhart)"
360503117,SF,CS," Span (4, 3rd base by Lamb/Barnhart)"
360503117,SF,Picked Off, Span (2nd base by Barnhart)
360503121,ATL,SB," K. Johnson (1, 2nd base off Harvey/Plawecki); Aybar (2, 3rd base off Robles/Plawecki); Smith (4, 2nd base off Robles/Plawecki)"
360503130,LAD,CS," Thompson (1, 2nd base by Geltz/Casali)"
360503108,MIL,SB," Villar (8, 2nd base off Tropeano/Pérez)"
360503118,MIN,SB," D. Santana (4, 2nd base off McHugh/Castro)"
360503118,HOU,SB," Altuve (10, 2nd base off Meyer/Suzuki)"
360503107,KC,SB," Escobar (7, 2nd base off Roark/Ramos); Gore (2, 2nd base off Papelbon/Ramos)"
360503124,PHI,CS," Herrera (2, 2nd base by Wacha/Molina)"
360503111,OAK,SB," Burns (8, 2nd base off Iwakuma/Clevenger)"
360503125,COL,SB," Story (2, 2nd base off Cashner/Norris)"
360503125,COL,CS," Parra (3, 2nd base by Cashner/Norris)"
360504117,CIN,CS," Phillips (3, 2nd base by Peavy/Brown)"
360504123,CHC,CS," Báez (1, 2nd base by Nicasio/Cervelli)"
360504123,PIT,Picked Off, Rodriguez (1st base by Ross)
360504108,LAA,SB," Ortega (2, 2nd base off Davies/Lucroy)"
360504108,LAA,CS," Giavotella (1, 2nd base by Davies/Lucroy)"
360504111,SEA,SB," Martín (3, 2nd base off Dull/Vogt)"
360504101,NYY,SB," Ellsbury 2 (7, 2nd base off Wilson/Joseph 2)"
360504128,ARI,CS," Lamb (1, 2nd base by Fernández/Realmuto)"
360504128,MIA,CS," Realmuto (1, 2nd base by De La Rosa/Herrmann)"
360504118,MIN,SB," D. Santana (5, 2nd base off Fiers/Castro)"
360505101,NYY,SB," Gardner (4, 2nd base off Britton/Wieters)"
360505101,NYY,Picked Off, Castro (2nd base by Wieters)
360505116,WSH,Picked Off, Harper (1st base by Hendricks)
360505104,CHW,SB," Eaton (4, 3rd base off Owens/Hanigan)"
360505104,CHW,CS," Jackson (1, 2nd base by Hembree/Hanigan)"
360505118,SEA,SB," Martín 2 (5, 2nd base off Devenski/Kratz, 2nd base off Gregerson/Castro)"
360505118,SEA,CS," Aoki (4, 2nd base by Devenski/Kratz)"
360506116,WSH,Picked Off, Rendon (1st base by Ross)
360506110,BOS,SB," Bogaerts (6, 3rd base off Pineda/McCann); Betts (7, 2nd base off Pineda/McCann)"
360506110,NYY,SB," Ellsbury 2 (9, 3rd base off Porcello/Vázquez, 2nd base off Porcello/Vázquez); Gardner (5, 3rd base off Porcello/Vázquez)"
360506114,LAD,CS," Crawford (1, 2nd base by Stroman/Martin)"
360506114,TOR,SB," Donaldson (2, 2nd base off Maeda/Grandal)"
360506105,KC,CS," Cain (3, 2nd base by Salazar)"
360506106,DET,SB," Kinsler (3, 2nd base off Hamels/Wilson)"
360506117,MIL,CS," Villar (3, 2nd base by Cingrani)"
360506117,MIL,Picked Off, Villar (1st base by Cingrani)
360506128,PHI,SB," Galvis (2, 2nd base off Ogando/Realmuto)"
360506128,PHI,CS," Bourjos (1, 2nd base by Barraclough/Realmuto)"
360506115,ARI,SB," Goldschmidt (2, 2nd base off Blair/Pierzynski)"
360506115,ATL,SB," Freeman (1, 2nd base off Greinke/Castillo)"
360506115,ATL,CS," Aybar (1, 2nd base by Greinke/Castillo)"
360506104,MIN,SB," Park (1, 2nd base off Jones/Navarro)"
360506104,MIN,CS," D. Santana (4, 2nd base by Latos/Navarro)"
360506118,SEA,SB," Marte (3, 2nd base off Fister/Castro)"
360506118,HOU,CS," González (1, 3rd base by Montgomery/Iannetta)"
360506124,PIT,SB," Marte (8, 2nd base off Martínez/Molina); Polanco (3, 2nd base off Lyons/Molina)"
360506103,TB,CS," Miller (2, 2nd base by Bedrosian/Pérez)"
360506103,LAA,CS," Simmons (1, 2nd base by Archer/Casali)"
360506126,COL,CS," Story (2, 2nd base by Bumgarner)"
360506126,SF,SB," Panik (2, 3rd base off Bettis/Garneau); Duffy (3, 2nd base off Bettis/Garneau)"
360506125,SD,SB," Ramírez (3, 2nd base off Syndergaard/Rivera); Weeks (1, 2nd base off Syndergaard/Rivera)"
360506125,SD,CS," Ramírez (3, 2nd base by Syndergaard/Rivera)"
360507106,TEX,SB," DeShields (4, 2nd base off J. Wilson/Saltalamacchia)"
360507116,WSH,SB," Rendon (2, 2nd base off Patton/Federowicz)"
360507126,COL,CS," Arenado (1, 2nd base by Cueto/Posey)"
360507126,COL,Picked Off, Blackmon (1st base by Cueto)
360507105,KC,SB," Gordon (3, 2nd base off Chamberlain/Gomes)"
360507105,CLE,SB," Davis (8, 2nd base off Kennedy/Pérez)"
360507301,OAK,CS," Burns (2, 2nd base by Jiménez/Joseph)"
360507115,ARI,SB," Goldschmidt (3, 2nd base off Teherán/Pierzynski)"
360507115,ARI,CS," Goldschmidt (2, 2nd base by Cervenka)"
360507115,ARI,Picked Off, Goldschmidt (1st base by Cervenka)
360507117,CIN,SB," Hamilton 2 (7, 2nd base off Nelson/Lucroy, 3rd base off Nelson/Lucroy); Cozart (1, 2nd base off Nelson/Lucroy)"
360507118,HOU,SB," González (3, 2nd base off Karns/Iannetta)"
360507128,MIA,SB," Yelich (2, 2nd base off Hellickson/Ruiz)"
360507125,NYM,SB," Wright (3, 2nd base off Hand/Norris)"
360507103,TB,SB," Kiermaier 2 (5, 2nd base off Weaver/Soto, 3rd base off Weaver/Soto)"
360508105,KC,CS," Hosmer (1, 2nd base by Shaw/Gomes)"
360508105,CLE,SB," Lindor (5, 2nd base off Vólquez/Pérez)"
360508106,TEX,SB," Andrus (2, 2nd base off Verlander/McCann)"
360508117,MIL,CS," Hill (1, 2nd base by Ohlendorf/Cabrera)"
360508117,CIN,CS," Hamilton (1, 2nd base by Jeffress/Lucroy)"
360508128,PHI,SB," Herrera (5, 2nd base off Ogando/Realmuto)"
400836427,TEX,SB," Andrus (2, 2nd base off Verlander/McCann)"
360508101,OAK,CS," Coghlan (1, 2nd base by Tillman/Wieters)"
360508115,ARI,SB," Peralta (2, 2nd base off J. Johnson/Pierzynski)"
360508104,CHW,SB," Rollins (3, 2nd base off Duffey/Centeno)"
360508118,HOU,SB," Altuve 3 (13, 2nd base off Iwakuma/Clevenger, 2nd base off Guaipe/Clevenger, 3rd base off Iwakuma/Clevenger); Correa (5, 2nd base off Iwakuma/Clevenger); Springer (2, 2nd base off Guaipe/Clevenger)"
360508124,STL,SB," Piscotty (2, 2nd base off Cole/Stewart)"
360508116,CHC,SB," Fowler (6, 3rd base off Roark/Ramos); Bryant (1, 2nd base off Petit/Ramos)"
360508103,TB,CS," Forsythe (2, 2nd base by Álvarez/Pérez)"
360508126,COL,CS," Blackmon (1, 2nd base by Samardzija/Posey)"
360508126,SF,SB," Blanco (2, 2nd base off Butler/Garneau)"
360508126,SF,CS," Blanco (1, 3rd base by Butler); Belt (4, 2nd base by Butler/Garneau)"
360508110,BOS,SB," Ramírez (4, 2nd base off Barbato/McCann)"
360509120,WSH,SB," Rendon (3, 2nd base off Sánchez/McCann)"
360509110,KC,SB," Dyson (5, 2nd base off Nova/McCann)"
360509117,PIT,SB," Marte (9, 2nd base off Straily/Barnhart)"
360509117,CIN,CS," Hamilton (2, 2nd base by Vogelsong/Cervelli)"
360509128,MIL,SB," Villar (9, 2nd base off Fernández/Realmuto)"
360509128,MIL,CS," Nieuwenhuis (1, 2nd base by Fernández)"
360509118,CLE,CS," Santana (1, 2nd base by Fiers/Castro)"
360509118,HOU,SB," Gómez (3, 2nd base off Crockett/Gomes)"
360509127,COL,CS," Parra (4, 3rd base by Clippard/Castillo)"
360509112,TB,SB," Miller (2, 2nd base off Hernández/Iannetta)"
360509112,TB,Picked Off, Guyer (2nd base by Iannetta)
360509112,SEA,SB," Martín (6, 2nd base off Eveland/Conger)"
360509119,NYM,SB," Flores (1, 2nd base off Kazmir/Ellis)"
360509119,NYM,CS," De Aza (1, 2nd base by Howell)"
360509119,LAD,SB," Kendrick (1, 2nd base off Matz/Plawecki); Culberson (1, 3rd base off Matz/Plawecki)"
360510110,NYY,CS," Hicks (1, 2nd base by Duffy)"
360510128,MIL,SB," Villar 2 (11, 2nd base off Conley/Realmuto, 3rd base off Conley/Realmuto); Pérez 2 (3, 2nd base off Conley/Realmuto 2)"
360510128,MIA,SB," Yelich (3, 2nd base off Davies/Lucroy)"
360510113,TEX,SB," Stubbs (1, 2nd base off Rodon/Navarro)"
360510109,BAL,CS," Machado (3, 2nd base by Berríos/Suzuki)"
360510109,MIN,SB," D. Santana (6, 2nd base off Brach/Wieters)"
360510118,CLE,CS," Ramírez (2, 2nd base by Devenski/Kratz)"
360510118,HOU,CS," Springer (5, 2nd base by Bauer/Gimenez)"
360510127,ARI,CS," Segura (2, 2nd base by Germen/Wolters)"
360510103,LAA,SB," Cron (1, 2nd base off Leake/Molina)"
360510112,SEA,CS," Martín (2, 2nd base by Smyly/Casali)"
360510119,NYM,CS," Wright (2, 2nd base by Wood/Grandal)"
360510119,NYM,Picked Off, Lagares (1st base by Wood)
360510126,TOR,CS," Saunders (2, 2nd base by Cain/Posey)"
360510126,SF,CS," Tomlinson (1, 2nd base by Happ/Martin)"
360511216,SD,SB," Jankowski (3, 2nd base off Hendricks/Federowicz)"
360511216,CHC,CS," Zobrist (2, 2nd base by Rea/Norris)"
360511109,MIN,SB," D. Santana (7, 2nd base off Wilson/Joseph)"
360511113,CHW,CS," Abreu (1, 2nd base by Dyson/Wilson)"
360511113,TEX,SB," Odor (5, 2nd base off Latos/Navarro); Andrus (3, 2nd base off Latos/Navarro); Desmond (6, 2nd base off Latos/Navarro); Rua (1, 2nd base off Latos/Navarro)"
360511118,HOU,SB," Gómez (4, 2nd base off Salazar/Gomes)"
360511127,COL,SB," Story (3, 2nd base off Ray/Herrmann)"
360511127,COL,CS," Arenado (2, 2nd base by Ray/Herrmann)"
360511112,SEA,SB," Martín (7, 2nd base off Archer/Casali)"
360511112,SEA,CS," Aoki (5, 2nd base by Colomé/Casali)"
360511126,TOR,SB," Donaldson (3, 3rd base off Bumgarner/Posey)"
360511126,SF,SB," Duffy (4, 2nd base off Floyd/Martin)"
360511110,KC,CS," Escobar (2, 2nd base by Pineda/McCann)"
360511120,WSH,SB," Rendon (4, 2nd base off Zimmermann/McCann)"
360511120,WSH,CS," Harper (3, 2nd base by Ryan/McCann)"
360511102,BOS,SB," Pedroia (1, 2nd base off Surkamp/Vogt); Shaw (3, 2nd base off Rzepczynski/Vogt)"
360511115,ATL,SB," Smith (5, 2nd base off Eickhoff/Rupp)"
360511117,PIT,CS," Marte (3, 2nd base by Simon/Barnhart)"
360511117,CIN,CS," Duvall (2, 2nd base by Hughes/Cervelli)"
360511128,MIA,CS," Prado (1, 2nd base by Anderson/Lucroy)"
360511103,STL,SB," Grichuk (3, 2nd base off Shoemaker/Soto)"
360511103,STL,Picked Off, Piscotty (1st base by Morin)
360511119,NYM,SB," Céspedes (1, 3rd base off Maeda/Grandal); Campbell (1, 2nd base off Maeda/Grandal)"
360512115,PHI,SB," Herrera (6, 2nd base off Blair/Pierzynski)"
360512115,ATL,SB," Smith (6, 2nd base off Velasquez/Rupp)"
360512108,SD,SB," Myers (4, 2nd base off Nelson/Lucroy)"
360512108,SD,Picked Off, Myers (1st base by Nelson)
360512108,MIL,CS," Braun (2, 2nd base by Shields/Bethancourt)"
360512129,ARI,SB," Segura (5, 2nd base off Cueto/Posey)"
360512129,ARI,CS," Segura (3, 2nd base by Cueto/Posey)"
360512103,STL,SB," Hazelbaker (3, 2nd base off Rasmus/Pérez)"
360512103,STL,CS," Díaz (1, 2nd base by Rasmus)"
360512103,STL,Picked Off, Díaz (1st base by Rasmus)
